6, 80, 10.08, 264.78, 1.45, 77.59, 2669, 0, 4, 4, yes, 2
7, 80, 9.63, 265.94, 1.46, 76.02, 2561, 0, 4, 4, yes, 2
8, 80, 9.96, 267.67, 1.47, 77.22, 2667, 0, 4, 4, yes, 2
9, 80, 10.08, 262.40, 1.44, 77.72, 2645, 0, 4, 4, yes, 2
10, 80, 9.63, 267.50, 1.47, 77.49, 2576, 0, 4, 4, yes, 2
1, 90, 9.97, 265.30, 1.46, 85.76, 2645, 0, 4, 4, yes, 2
2, 90, 9.77, 261.62, 1.44, 85.92, 2557, 0, 4, 4, yes, 2
3, 90, 9.90, 262.83, 1.44, 87.49, 2603, 0, 4, 4, yes, 2
4, 90, 9.81, 269.93, 1.48, 85.90, 2648, 0, 4, 4, yes, 2
5, 90, 9.97, 264.69, 1.45, 86.66, 2639, 0, 4, 4, yes, 2
6, 90, 9.95, 258.09, 1.42, 86.69, 2568, 0, 4, 4, yes, 2
7, 90, 9.95, 265.93, 1.46, 84.64, 2646, 0, 4, 4, yes, 2
8, 90, 9.72, 268.42, 1.47, 87.63, 2610, 0, 4, 4, yes, 2
9, 90, 9.86, 265.62, 1.46, 85.40, 2619, 0, 4, 4, yes, 2
10, 90, 9.97, 272.32, 1.50, 87.48, 2717, 0, 4, 4, yes, 2
1, 100, 10.11, 262.12, 1.44, 95.66, 2650, 0, 4, 4, yes, 2
2, 100, 9.64, 258.30, 1.42, 96.41, 2492, 0, 4, 4, yes, 2
3, 100, 10.06, 260.44, 1.43, 95.03, 2620, 0, 4, 4, yes, 2
4, 100, 9.64, 269.50, 1.48, 95.54, 2598, 0, 4, 4, yes, 2
5, 100, 10.06, 275.15, 1.51, 96.33, 2768, 0, 4, 4, yes, 2
6, 100, 9.82, 268.94, 1.48, 96.03, 2641, 0, 4, 4, yes, 2
7, 100, 10.13, 263.18, 1.44, 96.28, 2667, 0, 4, 4, yes, 2
8, 100, 10.51, 259.28, 1.42, 96.39, 2725, 0, 4, 4, yes, 2
9, 100, 10.08, 272.02, 1.49, 96.46, 2743, 0, 4, 4, yes, 2
10, 100, 9.69, 272.55, 1.50, 95.21, 2641, 0, 4, 4, yes, 2
